measure,Unnamed: 0,product,Nutrients,Norma
almond,11,protein,14.000000000000002,Grams (g)
almond,12,protein,42.0,Grams (g)
almond,13,fat,31.179775280898877,Grams (g)
almond,14,calcium,26692.30769230769,Milligrams (mg)
almond,15,iron,19.38888888888889,Milligrams (mg)
almond,16,magnesium,66.42857142857143,Milligrams (mg)
almond,17,phosphorus,40640.0,Milligrams (mg)
almond,18,potassium,15914.893617021276,Milligrams (mg)
almond,19,sodium,9869.565217391304,Milligrams (mg)
almond,20,zinc,29.909090909090907,Milligrams (mg)
almond,21,copper,103.7777777777778,Milligrams (mg)
almond,22,selenium,4.363636363636363,Micrograms (mcg)
almond,23,vitamin a,0.0,Micrograms RAE2 (mcg)
almond,24,vitamin e,161.33333333333331,Milligrams (mg)4
almond,25,vitamin d,0.0,Micrograms (mcg)3
almond,26,vitamin c,0.0,Milligrams (mg)
almond,27,thiamin,3.416666666666667,Milligrams (mg)
almond,28,riboflavin,72.23076923076923,Milligrams (mg)
almond,29,niacin,19.75,Milligrams NE5 (mg)
almond,30,choline,9.472727272727273,Milligrams (mg)
almond,31,vitamin k,0.0,Micrograms (mcg)
almond,32,vitamin e,0.0,Milligrams (mg)4
almond,33,cholesterol,0.0,Milligrams (mg)
almond,34,fat,3.679775280898876,Grams (g)
almond,35,fat,18.202247191011235,Grams (g)
almond,36,fat,7.640449438202247,Grams (g)
amaretto,37,protein,0.0,Grams (g)
amaretto,38,protein,0.0,Grams (g)
amaretto,39,fat,5.617977528089887,Grams (g)
amaretto,40,calcium,0.0,Milligrams (mg)
amaretto,41,iron,0.0,Milligrams (mg)
amaretto,42,potassium,0.0,Milligrams (mg)
amaretto,43,sodium,2913.04347826087,Milligrams (mg)
amaretto,44,vitamin d,0.0,Micrograms (mcg)3
amaretto,45,cholesterol,0.0,Milligrams (mg)
amaretto,46,fat,0.0,Grams (g)
amaretto,47,fat,1.8707865168539328,Grams (g)
amaretto,48,fat,1.8707865168539328,Grams (g)
amaretto,49,fat,0.0,Grams (g)
anchovy,50,protein,19.266666666666666,Grams (g)
anchovy,51,protein,57.8,Grams (g)
anchovy,52,fat,5.455056179775282,Grams (g)
anchovy,53,calcium,17846.153846153844,Milligrams (mg)
anchovy,54,iron,25.722222222222225,Milligrams (mg)
anchovy,55,magnesium,16.428571428571427,Milligrams (mg)
anchovy,56,phosphorus,20160.0,Milligrams (mg)
anchovy,57,potassium,11574.468085106382,Milligrams (mg)
anchovy,58,sodium,159565.21739130435,Milligrams (mg)
anchovy,59,zinc,22.18181818181818,Milligrams (mg)
anchovy,60,copper,37.66666666666667,Milligrams (mg)
anchovy,61,selenium,123.8181818181818,Micrograms (mcg)
anchovy,62,vitamin a,1.3333333333333337,Micrograms RAE2 (mcg)
anchovy,63,vitamin e,22.2,Milligrams (mg)4
anchovy,64,vitamin d,8.5,Micrograms (mcg)3
anchovy,65,vitamin c,0.0,Milligrams (mg)
anchovy,66,thiamin,6.5,Milligrams (mg)
anchovy,67,riboflavin,27.923076923076923,Milligrams (mg)
anchovy,68,niacin,124.375,Milligrams NE5 (mg)
anchovy,69,choline,15.454545454545451,Milligrams (mg)
anchovy,70,vitamin k,10.083333333333332,Micrograms (mcg)
anchovy,71,vitamin e,0.0,Milligrams (mg)4
anchovy,72,cholesterol,28.33333333333333,Milligrams (mg)
anchovy,73,fat,1.2359550561797754,Grams (g)
anchovy,74,fat,2.117977528089888,Grams (g)
anchovy,75,fat,1.4382022471910112,Grams (g)
apple,76,calcium,0.0,Milligrams (mg)
apple,77,iron,1.277777777777778,Milligrams (mg)
apple,78,sodium,0.0,Milligrams (mg)
apple,79,vitamin a,7.222222222222221,Micrograms RAE2 (mcg)
apple,80,vitamin c,3.4444444444444446,Milligrams (mg)
apple,81,cholesterol,0.0,Milligrams (mg)
apple,82,fat,0.0,Grams (g)
apple,83,protein,0.0,Grams (g)
apple,84,protein,0.0,Grams (g)
apple,85,potassium,2340.4255319148933,Milligrams (mg)
apple,86,fat,0.0,Grams (g)
apple,87,fat,0.3651685393258427,Grams (g)
apple juice,88,protein,0.2799999999999999,Grams (g)
apple juice,89,protein,0.84,Grams (g)
apple juice,90,fat,0.0,Grams (g)
apple juice,91,calcium,0.0,Milligrams (mg)
apple juice,92,iron,0.0,Milligrams (mg)
apple juice,93,potassium,936.1702127659574,Milligrams (mg)
apple juice,94,sodium,0.0,Milligrams (mg)
apple juice,95,vitamin d,0.0,Micrograms (mcg)3
apple juice,96,cholesterol,0.0,Milligrams (mg)
apple juice,97,fat,0.0,Grams (g)
apple juice,98,fat,0.0,Grams (g)
apricot,99,protein,0.0,Grams (g)
apricot,100,protein,0.0,Grams (g)
apricot,101,fat,0.0,Grams (g)
apricot,102,potassium,1510.6382978723404,Milligrams (mg)
apricot,103,sodium,260.8695652173913,Milligrams (mg)
apricot,104,vitamin a,40.88888888888889,Micrograms RAE2 (mcg)
apricot,105,vitamin c,19.55555555555556,Milligrams (mg)
artichoke,106,protein,1.1133333333333333,Grams (g)
artichoke,107,protein,3.34,Grams (g)
artichoke,108,fat,3.7471910112359543,Grams (g)
artichoke,109,calcium,0.0,Milligrams (mg)
artichoke,110,iron,3.333333333333333,Milligrams (mg)
artichoke,111,sodium,13043.478260869566,Milligrams (mg)
artichoke,112,vitamin a,185.5555555555556,Micrograms RAE2 (mcg)
artichoke,113,vitamin c,0.0,Milligrams (mg)
artichoke,114,cholesterol,0.0,Milligrams (mg)
artichoke,115,fat,0.0,Grams (g)
artichoke,116,fat,0.9382022471910112,Grams (g)
asian pear,117,protein,0.3333333333333333,Grams (g)
asian pear,118,protein,1.0,Grams (g)
asian pear,119,fat,0.1292134831460674,Grams (g)
asian pear,120,calcium,307.6923076923077,Milligrams (mg)
asian pear,121,iron,0.0,Milligrams (mg)
asian pear,122,magnesium,1.9047619047619049,Milligrams (mg)
asian pear,123,phosphorus,880.0000000000001,Milligrams (mg)
asian pear,124,potassium,2574.468085106383,Milligrams (mg)
asian pear,125,sodium,0.0,Milligrams (mg)
asian pear,126,zinc,0.1818181818181818,Milligrams (mg)
asian pear,127,copper,5.555555555555556,Milligrams (mg)
asian pear,128,selenium,0.1818181818181818,Micrograms (mcg)
asian pear,129,vitamin a,0.0,Micrograms RAE2 (mcg)
asian pear,130,vitamin e,0.8,Milligrams (mg)4
asian pear,131,vitamin d,0.0,Micrograms (mcg)3
asian pear,132,vitamin c,4.222222222222222,Milligrams (mg)
asian pear,133,thiamin,0.75,Milligrams (mg)
asian pear,134,riboflavin,0.7692307692307692,Milligrams (mg)
asian pear,135,niacin,1.36875,Milligrams NE5 (mg)
asian pear,136,choline,0.9272727272727272,Milligrams (mg)
asian pear,137,vitamin k,3.75,Micrograms (mcg)
asian pear,138,vitamin e,0.0,Milligrams (mg)4
asian pear,139,cholesterol,0.0,Milligrams (mg)
asian pear,140,fat,0.0067415730337078,Grams (g)
asian pear,141,fat,0.0275280898876404,Grams (g)
asian pear,142,fat,0.0308988764044943,Grams (g)
asparagus,143,protein,1.5666666666666669,Grams (g)
asparagus,144,protein,4.7,Grams (g)
asparagus,145,fat,0.0,Grams (g)
asparagus,146,calcium,1846.153846153846,Milligrams (mg)
asparagus,147,iron,11.77777777777778,Milligrams (mg)
asparagus,148,potassium,4297.872340425532,Milligrams (mg)
asparagus,149,sodium,0.0,Milligrams (mg)
asparagus,150,vitamin d,0.0,Micrograms (mcg)3
asparagus,151,vitamin c,6.555555555555556,Milligrams (mg)
asparagus,152,cholesterol,0.0,Milligrams (mg)
asparagus,153,fat,0.0,Grams (g)
asparagus,154,fat,0.0,Grams (g)
avocado,155,protein,1.2666666666666666,Grams (g)
avocado,156,protein,3.8,Grams (g)
avocado,157,fat,24.325842696629213,Grams (g)
avocado,158,calcium,2615.3846153846152,Milligrams (mg)
avocado,159,iron,1.9444444444444444,Milligrams (mg)
avocado,160,magnesium,1.6666666666666667,Milligrams (mg)
avocado,161,phosphorus,2480.0,Milligrams (mg)
avocado,162,potassium,1234.042553191489,Milligrams (mg)
avocado,163,sodium,37695.65217391304,Milligrams (mg)
avocado,164,zinc,2.272727272727273,Milligrams (mg)
avocado,165,copper,1.1111111111111112,Milligrams (mg)
avocado,166,selenium,2.909090909090909,Micrograms (mcg)
avocado,167,vitamin a,1.1111111111111112,Micrograms RAE2 (mcg)
avocado,168,vitamin e,30.666666666666664,Milligrams (mg)4
avocado,169,vitamin d,0.0,Micrograms (mcg)3
avocado,170,vitamin c,0.2222222222222222,Milligrams (mg)
avocado,171,thiamin,1.6666666666666667,Milligrams (mg)
avocado,172,riboflavin,3.8461538461538463,Milligrams (mg)
avocado,173,niacin,0.8750000000000001,Milligrams NE5 (mg)
avocado,174,choline,0.6545454545454545,Milligrams (mg)
avocado,175,vitamin k,80.58333333333334,Micrograms (mcg)
avocado,176,vitamin e,0.0,Milligrams (mg)4
avocado,177,cholesterol,13.333333333333334,Milligrams (mg)
avocado,178,fat,3.359550561797753,Grams (g)
avocado,179,fat,5.292134831460674,Grams (g)
avocado,180,fat,13.03370786516854,Grams (g)
bacon,181,protein,4.76,Grams (g)
bacon,182,protein,14.279999999999998,Grams (g)
bacon,183,fat,28.08988764044944,Grams (g)
bacon,184,calcium,0.0,Milligrams (mg)
bacon,185,iron,0.0,Milligrams (mg)
bacon,186,sodium,34173.913043478264,Milligrams (mg)
bacon,187,vitamin a,0.0,Micrograms RAE2 (mcg)
bacon,188,vitamin c,0.0,Milligrams (mg)
bacon,189,cholesterol,23.666666666666668,Milligrams (mg)
bacon,190,fat,10.056179775280896,Grams (g)
banana,191,protein,8.333333333333332,Grams (g)
banana,192,protein,25.0,Grams (g)
banana,193,fat,3.51123595505618,Grams (g)
banana,194,calcium,9615.384615384615,Milligrams (mg)
banana,195,iron,6.222222222222222,Milligrams (mg)
banana,196,sodium,25826.086956521744,Milligrams (mg)
banana,197,vitamin a,0.0,Micrograms RAE2 (mcg)
banana,198,vitamin c,16.666666666666664,Milligrams (mg)
banana,199,cholesterol,0.0,Milligrams (mg)
banana,200,fat,0.0,Grams (g)
banana,201,fat,0.0,Grams (g)
banana,202,fat,1.752808988764045,Grams (g)
banana,203,fat,1.752808988764045,Grams (g)
barley,204,protein,1.4666666666666668,Grams (g)
barley,205,protein,4.4,Grams (g)
barley,206,fat,1.5393258426966294,Grams (g)
barley,207,calcium,846.1538461538462,Milligrams (mg)
barley,208,iron,7.111111111111111,Milligrams (mg)
barley,209,magnesium,5.0,Milligrams (mg)
barley,210,phosphorus,4240.0,Milligrams (mg)
barley,211,potassium,1914.8936170212764,Milligrams (mg)
barley,212,sodium,8652.17391304348,Milligrams (mg)
barley,213,zinc,7.181818181818183,Milligrams (mg)
barley,214,copper,11.22222222222222,Milligrams (mg)
barley,215,selenium,15.090909090909092,Micrograms (mcg)
barley,216,vitamin a,2.666666666666667,Micrograms RAE2 (mcg)
barley,217,vitamin e,1.5333333333333334,Milligrams (mg)4
barley,218,vitamin d,0.5,Micrograms (mcg)3
barley,219,vitamin c,0.0,Milligrams (mg)
barley,220,thiamin,6.666666666666667,Milligrams (mg)
barley,221,riboflavin,4.615384615384615,Milligrams (mg)
barley,222,niacin,12.4375,Milligrams NE5 (mg)
barley,223,choline,2.4363636363636365,Milligrams (mg)
barley,224,vitamin k,1.7500000000000002,Micrograms (mcg)
barley,225,vitamin e,0.0,Milligrams (mg)4
barley,226,cholesterol,1.3333333333333337,Milligrams (mg)
barley,227,fat,0.6123595505617978,Grams (g)
barley,228,fat,0.3730337078651685,Grams (g)
barley,229,fat,0.3213483146067415,Grams (g)
basil,230,protein,0.0,Grams (g)
basil,231,protein,0.0,Grams (g)
basil,232,fat,0.0,Grams (g)
basil,233,sodium,0.0,Milligrams (mg)
bean,234,protein,3.626666666666667,Grams (g)
bean,235,protein,10.88,Grams (g)
bean,236,fat,2.0786516853932584,Grams (g)
bean,237,calcium,2000.0,Milligrams (mg)
bean,238,iron,8.88888888888889,Milligrams (mg)
bean,239,magnesium,9.523809523809524,Milligrams (mg)
bean,240,phosphorus,8400.0,Milligrams (mg)
bean,241,potassium,7829.787234042553,Milligrams (mg)
bean,242,sodium,19260.869565217392,Milligrams (mg)
bean,243,zinc,6.2727272727272725,Milligrams (mg)
bean,244,copper,21.77777777777778,Milligrams (mg)
bean,245,selenium,14.000000000000002,Micrograms (mcg)
bean,246,vitamin a,0.0,Micrograms RAE2 (mcg)
bean,247,vitamin e,6.066666666666666,Milligrams (mg)4
bean,248,vitamin d,0.0,Micrograms (mcg)3
bean,249,vitamin c,0.6666666666666666,Milligrams (mg)
bean,250,thiamin,7.5,Milligrams (mg)
bean,251,riboflavin,7.6923076923076925,Milligrams (mg)
bean,252,niacin,2.6875,Milligrams NE5 (mg)
bean,253,choline,2.963636363636364,Milligrams (mg)
bean,254,vitamin k,1.4166666666666663,Micrograms (mcg)
bean,255,vitamin e,0.0,Milligrams (mg)4
bean,256,cholesterol,0.0,Milligrams (mg)
bean,257,fat,0.2971910112359551,Grams (g)
bean,258,fat,0.4825842696629213,Grams (g)
bean,259,fat,1.101123595505618,Grams (g)
beef,260,protein,13.333333333333334,Grams (g)
beef,261,protein,40.0,Grams (g)
beef,262,fat,3.3033707865168536,Grams (g)
beef,263,calcium,0.0,Milligrams (mg)
beef,264,iron,23.55555555555556,Milligrams (mg)
beef,265,sodium,9217.391304347826,Milligrams (mg)
beef,266,vitamin a,0.0,Micrograms RAE2 (mcg)
beef,267,vitamin c,0.0,Milligrams (mg)
beef,268,cholesterol,17.666666666666668,Milligrams (mg)
beef,269,fat,0.0,Grams (g)
beef,270,fat,2.314606741573034,Grams (g)
beef rib,271,protein,14.2,Grams (g)
beef rib,272,protein,42.6,Grams (g)
beef rib,273,iron,10.11111111111111,Milligrams (mg)
beef rib,274,magnesium,4.761904761904762,Milligrams (mg)
beef rib,275,phosphorus,14719.999999999998,Milligrams (mg)
beef rib,276,sodium,2347.826086956522,Milligrams (mg)
beef rib,277,copper,5.222222222222221,Milligrams (mg)
beef rib,278,manganese,0.2608695652173913,Milligrams (mg)
beef rib,279,vitamin a,2.888888888888889,Micrograms RAE2 (mcg)
beef rib,280,vitamin a,0.8888888888888888,Micrograms RAE2 (mcg)
beef rib,281,vitamin d,1.0,Micrograms (mcg)3
beef rib,282,vitamin d,1.0,Micrograms (mcg)3
beef rib,283,vitamin c,0.0,Milligrams (mg)
beef rib,284,thiamin,2.5,Milligrams (mg)
beef rib,285,riboflavin,6.9230769230769225,Milligrams (mg)
beef rib,286,cholesterol,19.0,Milligrams (mg)
beef rib,287,fat,0.0691011235955056,Grams (g)
beef rib,288,fat,1.3764044943820226,Grams (g)
beef rib,289,fat,0.0691011235955056,Grams (g)
beef rib,290,fat,0.0,Grams (g)
beef rib,291,fat,3.808988764044944,Grams (g)
beef rib,292,calcium,1153.8461538461538,Milligrams (mg)
beef rib,293,potassium,7170.212765957447,Milligrams (mg)
beef rib,294,zinc,35.909090909090914,Milligrams (mg)
beef rib,295,selenium,5.2727272727272725,Micrograms (mcg)
beef rib,296,vitamin e,4.933333333333334,Milligrams (mg)4
beef rib,297,vitamin d,35.0,Micrograms (mcg)3
beef rib,298,niacin,26.9375,Milligrams NE5 (mg)
beef rib,299,pantothenic acid,5.86,Milligrams (mg)
beef rib,300,vitamin e,0.0,Milligrams (mg)4
beef rib,301,fat,1.2808988764044942,Grams (g)
beef rib,302,fat,0.1073033707865168,Grams (g)
beef shank,303,selenium,32.18181818181818,Micrograms (mcg)
beef shank,304,protein,14.533333333333337,Grams (g)
beef shank,305,protein,43.6,Grams (g)
beef shank,306,iron,12.88888888888889,Milligrams (mg)
beef shank,307,magnesium,3.333333333333333,Milligrams (mg)
beef shank,308,phosphorus,16319.999999999998,Milligrams (mg)
beef shank,309,sodium,2739.130434782609,Milligrams (mg)
beef shank,310,copper,7.888888888888888,Milligrams (mg)
beef shank,311,manganese,0.6086956521739131,Milligrams (mg)
beef shank,312,vitamin a,0.0,Micrograms RAE2 (mcg)
beef shank,313,vitamin c,0.0,Milligrams (mg)
beef shank,314,thiamin,8.333333333333334,Milligrams (mg)
beef shank,315,riboflavin,16.92307692307692,Milligrams (mg)
beef shank,316,cholesterol,13.0,Milligrams (mg)
beef shank,317,fat,0.7191011235955056,Grams (g)
beef shank,318,fat,2.162921348314607,Grams (g)
beef shank,319,calcium,1538.4615384615383,Milligrams (mg)
beef shank,320,potassium,8234.042553191488,Milligrams (mg)
beef shank,321,zinc,63.0909090909091,Milligrams (mg)
beef shank,322,niacin,35.875,Milligrams NE5 (mg)
beef shank,323,pantothenic acid,6.999999999999999,Milligrams (mg)
beef shank,324,fat,0.9887640449438202,Grams (g)
beef shank,325,fat,0.0842696629213483,Grams (g)
beef shank,326,vitamin a,0.0,Micrograms RAE2 (mcg)
beef tenderloin,327,protein,13.8,Grams (g)
beef tenderloin,328,protein,41.4,Grams (g)
beef tenderloin,329,fat,4.258426966292135,Grams (g)
beef tenderloin,330,calcium,0.0,Milligrams (mg)
beef tenderloin,331,iron,12.611111111111112,Milligrams (mg)
beef tenderloin,332,sodium,2739.130434782609,Milligrams (mg)
beef tenderloin,333,vitamin a,0.0,Micrograms RAE2 (mcg)
beef tenderloin,334,vitamin c,0.0,Milligrams (mg)
beef tenderloin,335,cholesterol,17.0,Milligrams (mg)
beef tenderloin,336,fat,0.1404494382022472,Grams (g)
beef tenderloin,337,fat,1.9887640449438204,Grams (g)
beer,338,protein,0.3066666666666667,Grams (g)
beer,339,protein,0.92,Grams (g)
beer,340,fat,0.0,Grams (g)
beer,341,calcium,307.6923076923077,Milligrams (mg)
beer,342,iron,0.1111111111111111,Milligrams (mg)
beer,343,magnesium,1.4285714285714286,Milligrams (mg)
beer,344,phosphorus,1120.0,Milligrams (mg)
beer,345,potassium,574.468085106383,Milligrams (mg)
beer,346,sodium,173.91304347826087,Milligrams (mg)
beer,347,zinc,0.0909090909090909,Milligrams (mg)
beer,348,copper,0.5555555555555556,Milligrams (mg)
beer,349,selenium,1.0909090909090908,Micrograms (mcg)
beer,350,vitamin a,0.0,Micrograms RAE2 (mcg)
beer,351,vitamin e,0.0,Milligrams (mg)4
beer,352,vitamin d,0.0,Micrograms (mcg)3
beer,353,vitamin c,0.0,Milligrams (mg)
beer,354,thiamin,0.4166666666666667,Milligrams (mg)
beer,355,riboflavin,1.9230769230769231,Milligrams (mg)
beer,356,niacin,3.2062500000000003,Milligrams NE5 (mg)
beer,357,choline,1.8363636363636364,Milligrams (mg)
beer,358,vitamin k,0.0,Micrograms (mcg)
beer,359,vitamin e,0.0,Milligrams (mg)4
beer,360,cholesterol,0.0,Milligrams (mg)
beer,361,fat,0.0,Grams (g)
beer,362,fat,0.0,Grams (g)
beer,363,fat,0.0,Grams (g)
beet,364,protein,0.5333333333333334,Grams (g)
beet,365,protein,1.6,Grams (g)
beet,366,fat,0.0449438202247191,Grams (g)
beet,367,calcium,846.1538461538462,Milligrams (mg)
beet,368,iron,2.2777777777777777,Milligrams (mg)
beet,369,magnesium,3.571428571428571,Milligrams (mg)
beet,370,phosphorus,1360.0,Milligrams (mg)
beet,371,potassium,2446.808510638298,Milligrams (mg)
beet,372,sodium,6478.260869565217,Milligrams (mg)
beet,373,zinc,2.363636363636364,Milligrams (mg)
beet,374,copper,12.88888888888889,Milligrams (mg)
beet,375,selenium,1.818181818181818,Micrograms (mcg)
beet,376,vitamin a,0.2222222222222222,Micrograms RAE2 (mcg)
beet,377,vitamin e,0.4,Milligrams (mg)4
beet,378,vitamin d,0.0,Micrograms (mcg)3
beet,379,vitamin c,2.555555555555556,Milligrams (mg)
beet,380,thiamin,0.8333333333333334,Milligrams (mg)
beet,381,riboflavin,3.692307692307692,Milligrams (mg)
beet,382,niacin,1.56875,Milligrams NE5 (mg)
beet,383,choline,2.727272727272727,Milligrams (mg)
beet,384,vitamin k,0.25,Micrograms (mcg)
beet,385,vitamin e,0.0,Milligrams (mg)4
beet,386,cholesterol,0.0,Milligrams (mg)
beet,387,fat,0.0073033707865168,Grams (g)
beet,388,fat,0.0089887640449438,Grams (g)
beet,389,fat,0.0162921348314606,Grams (g)
bell pepper,390,iron,1.0333333333333332,Milligrams (mg)
bell pepper,391,magnesium,2.142857142857143,Milligrams (mg)
bell pepper,392,phosphorus,1344.0000000000002,Milligrams (mg)
bell pepper,393,potassium,3468.0851063829787,Milligrams (mg)
bell pepper,394,sodium,0.0,Milligrams (mg)
bell pepper,395,zinc,1.1454545454545455,Milligrams (mg)
bell pepper,396,copper,6.422222222222223,Milligrams (mg)
bell pepper,397,vitamin c,110.55555555555556,Milligrams (mg)
bell pepper,398,fat,0.0595505617977528,Grams (g)
bell pepper,399,manganese,4.343478260869565,Milligrams (mg)
bell pepper,400,thiamin,3.2583333333333337,Milligrams (mg)
bell pepper,401,riboflavin,6.830769230769231,Milligrams (mg)
bell pepper,402,niacin,3.975,Milligrams NE5 (mg)
bell pepper,403,selenium,0.0,Micrograms (mcg)
bell pepper,404,biotin,0.0,Micrograms (mcg)
bell pepper,405,calcium,576.9230769230769,Milligrams (mg)
bell pepper,406,protein,0.4766666666666666,Grams (g)
bell pepper,407,protein,1.43,Grams (g)
blackberry,408,sodium,0.0,Milligrams (mg)
blackberry,409,cholesterol,0.0,Milligrams (mg)
blackberry,410,fat,0.0,Grams (g)
blackberry,411,protein,0.3866666666666666,Grams (g)
blackberry,412,protein,1.16,Grams (g)
blackberry,413,fat,0.1629213483146067,Grams (g)
blackberry,414,calcium,153.84615384615384,Milligrams (mg)
blackberry,415,iron,233.33333333333331,Milligrams (mg)
blackberry,416,vitamin a,11.88888888888889,Micrograms RAE2 (mcg)
blackberry,417,vitamin c,8.88888888888889,Milligrams (mg)
blue cheese,418,protein,14.266666666666666,Grams (g)
blue cheese,419,protein,42.8,Grams (g)
blue cheese,420,fat,16.06741573033708,Grams (g)
blue cheese,421,calcium,41230.769230769234,Milligrams (mg)
blue cheese,422,iron,0.0,Milligrams (mg)
blue cheese,423,sodium,43478.260869565216,Milligrams (mg)
blue cheese,424,vitamin a,79.33333333333333,Micrograms RAE2 (mcg)
blue cheese,425,vitamin c,0.0,Milligrams (mg)
blue cheese,426,cholesterol,35.66666666666667,Milligrams (mg)
blue cheese,427,fat,0.0,Grams (g)
blue cheese,428,fat,10.056179775280896,Grams (g)
blueberry,429,protein,0.0,Grams (g)
blueberry,430,protein,0.0,Grams (g)
blueberry,431,fat,0.0,Grams (g)
blueberry,432,sodium,0.0,Milligrams (mg)
bran,433,protein,6.4,Grams (g)
bran,434,protein,19.2,Grams (g)
bran,435,fat,3.3707865168539324,Grams (g)
bran,436,calcium,7307.692307692308,Milligrams (mg)
bran,437,iron,21.944444444444443,Milligrams (mg)
bran,438,magnesium,10.476190476190476,Milligrams (mg)
bran,439,phosphorus,9760.0,Milligrams (mg)
bran,440,potassium,3404.255319148936,Milligrams (mg)
bran,441,sodium,19913.04347826087,Milligrams (mg)
bran,442,zinc,9.545454545454549,Milligrams (mg)
bran,443,copper,24.0,Milligrams (mg)
bran,444,selenium,57.81818181818183,Micrograms (mcg)
bran,445,vitamin a,0.0,Micrograms RAE2 (mcg)
bran,446,vitamin e,0.4666666666666667,Milligrams (mg)4
bran,447,vitamin d,0.0,Micrograms (mcg)3
bran,448,vitamin c,0.0,Milligrams (mg)
bran,449,thiamin,38.583333333333336,Milligrams (mg)
bran,450,riboflavin,23.846153846153843,Milligrams (mg)
bran,451,niacin,27.9375,Milligrams NE5 (mg)
bran,452,choline,4.818181818181818,Milligrams (mg)
bran,453,vitamin k,2.583333333333333,Micrograms (mcg)
bran,454,vitamin e,0.0,Milligrams (mg)4
bran,455,cholesterol,0.0,Milligrams (mg)
bran,456,fat,0.7808988764044943,Grams (g)
bran,457,fat,1.595505617977528,Grams (g)
bran,458,fat,0.646067415730337,Grams (g)
brandy,459,protein,0.0,Grams (g)
brandy,460,protein,0.0,Grams (g)
brandy,461,fat,0.0,Grams (g)
brandy,462,calcium,0.0,Milligrams (mg)
brandy,463,iron,0.2222222222222222,Milligrams (mg)
brandy,464,magnesium,0.0,Milligrams (mg)
brandy,465,phosphorus,320.0,Milligrams (mg)
brandy,466,potassium,42.5531914893617,Milligrams (mg)
brandy,467,sodium,43.47826086956522,Milligrams (mg)
brandy,468,zinc,0.3636363636363636,Milligrams (mg)
brandy,469,copper,2.333333333333333,Milligrams (mg)
brandy,470,selenium,0.0,Micrograms (mcg)
brandy,471,vitamin a,0.0,Micrograms RAE2 (mcg)
brandy,472,vitamin e,0.0,Milligrams (mg)4
brandy,473,vitamin d,0.0,Micrograms (mcg)3
brandy,474,vitamin c,0.0,Milligrams (mg)
brandy,475,thiamin,0.5,Milligrams (mg)
brandy,476,riboflavin,0.3076923076923077,Milligrams (mg)
brandy,477,niacin,0.08125,Milligrams NE5 (mg)
brandy,478,choline,0.0,Milligrams (mg)
brandy,479,vitamin k,0.0,Micrograms (mcg)
brandy,480,vitamin e,0.0,Milligrams (mg)4
brandy,481,cholesterol,0.0,Milligrams (mg)
brandy,482,fat,0.0,Grams (g)
brandy,483,fat,0.0,Grams (g)
brandy,484,fat,0.0,Grams (g)
breadcrumbs,485,fat,0.0,Grams (g)
breadcrumbs,486,calcium,0.0,Milligrams (mg)
breadcrumbs,487,iron,0.0,Milligrams (mg)
breadcrumbs,488,vitamin a,0.0,Micrograms RAE2 (mcg)
breadcrumbs,489,vitamin c,0.0,Milligrams (mg)
breadcrumbs,490,cholesterol,0.0,Milligrams (mg)
breadcrumbs,491,fat,0.0,Grams (g)
breadcrumbs,492,fat,0.0,Grams (g)
brie,493,protein,11.933333333333332,Grams (g)
brie,494,protein,35.8,Grams (g)
brie,495,fat,18.03370786516854,Grams (g)
brie,496,calcium,26923076.923076924,Milligrams (mg)
brie,497,iron,19.83333333333333,Milligrams (mg)
brie,498,sodium,31043.478260869568,Milligrams (mg)
brie,499,vitamin a,99.22222222222224,Micrograms RAE2 (mcg)
brie,500,cholesterol,35.66666666666667,Milligrams (mg)
brie,501,fat,0.0,Grams (g)
brie,502,fat,12.022471910112358,Grams (g)
brine,503,protein,26.6,Grams (g)
brine,504,protein,79.8,Grams (g)
brine,505,iron,25.0,Milligrams (mg)
brine,506,sodium,30130.4347826087,Milligrams (mg)
brine,507,vitamin a,58.55555555555556,Micrograms RAE2 (mcg)
brine,508,thiamin,5.0,Milligrams (mg)
brine,509,riboflavin,21.53846153846154,Milligrams (mg)
brine,510,cholesterol,35.66666666666667,Milligrams (mg)
brine,511,fat,3.915730337078652,Grams (g)
brine,512,calcium,1769.2307692307693,Milligrams (mg)
brine,513,potassium,14893.617021276594,Milligrams (mg)
brine,514,niacin,73.75,Milligrams NE5 (mg)
brine,515,fat,16.853932584269664,Grams (g)
brine,516,fat,9.494382022471909,Grams (g)
brine,517,fat,0.196629213483146,Grams (g)
brisket,518,protein,19.6,Grams (g)
brisket,519,protein,58.8,Grams (g)
brisket,520,fat,6.741573033707865,Grams (g)
brisket,521,calcium,769.2307692307692,Milligrams (mg)
brisket,522,iron,15.222222222222223,Milligrams (mg)
brisket,523,magnesium,5.238095238095238,Milligrams (mg)
brisket,524,phosphorus,18160.0,Milligrams (mg)
brisket,525,potassium,6063.829787234043,Milligrams (mg)
brisket,526,sodium,16391.304347826088,Milligrams (mg)
brisket,527,zinc,63.63636363636363,Milligrams (mg)
brisket,528,copper,12.777777777777777,Milligrams (mg)
brisket,529,selenium,49.45454545454545,Micrograms (mcg)
brisket,530,vitamin a,0.1111111111111111,Micrograms RAE2 (mcg)
brisket,531,vitamin e,0.9333333333333336,Milligrams (mg)4
brisket,532,vitamin d,1.0,Micrograms (mcg)3
brisket,533,vitamin c,0.0,Milligrams (mg)
brisket,534,thiamin,5.916666666666667,Milligrams (mg)
